name,symbol,date,rank,market_cap,price,circulating_supply,%1h,%7h,%24h,class,ismultiplatform
Devcoin,DVC,2013-08-18,-0.5343108838249943,-0.1967954909016232,-0.21718365082537805,0.5275428612881512,-0.07977478874864082,-0.07977478874864082,-0.07977478874864082,4.0,0.0
Digitalcoin,DGC,2013-08-18,-0.4575662578289525,-0.19696397303313098,-0.21543003802219607,-0.14349616925022562,2.519275505511183,2.519275505511183,2.519275505511183,4.0,1.0
Freicoin,FRC,2013-08-18,-0.3808216318329107,-0.1972036395865863,-0.21678023943681354,-0.14122320959527898,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
WorldCoin,WDC,2013-08-18,-0.3040770058368688,-0.19749478254556338,-0.21678199640039725,-0.14227829025612743,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Yacoin,YAC,2013-08-18,-0.227332379840827,-0.1975593404610426,-0.2161438672267862,-0.14369552277843683,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Bullion,CBX,2013-08-18,-0.15058775384478518,-0.19766710523963427,-0.20978215308489404,-0.1443600048628347,-0.8255298633327138,-0.8255298633327138,-0.8255298633327138,4.0,1.0
Ixcoin,IXC,2013-08-18,-0.07384312784874336,-0.1976685270402938,-0.21686999517646238,-0.14249115892732186,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Megacoin,MEC,2013-08-18,0.0029014981472984635,-0.19766996633853143,-0.21689017515819553,-0.14236547221977486,0.022617212338417268,0.022617212338417268,0.022617212338417268,4.0,0.0
Mincoin,MNC,2013-08-18,0.07964612414334028,-0.1976701682062646,-0.21348282038182678,-0.14427751851614604,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Phoenixcoin,PXC,2013-08-18,0.1563907501393821,-0.19780410749173077,-0.2162753885007683,-0.14398634509174632,0.2188685477552786,0.2188685477552786,0.2188685477552786,4.0,0.0
BBQCoin,BQC,2013-08-18,0.23313537613542393,-0.19780479987045113,-0.21704689630986437,-0.14146617504554773,3.0227028441892188,3.0227028441892188,3.0227028441892188,4.0,0.0
Fastcoin,FST,2013-08-18,0.30988000213146577,-0.197900522842505,-0.21707576071159707,-0.14197443903469792,1.7086721635719735,1.7086721635719735,1.7086721635719735,4.0,1.0
Franko,FRK,2013-08-18,0.3866246281275076,-0.19791986300908268,-0.17730342626563886,-0.14443758711212357,10.55363452414234,10.55363452414234,10.55363452414234,4.0,1.0
CHNCoin,CNC,2013-08-18,0.4633692541235494,-0.1979253268838537,-0.21684464470189715,-0.14375141542327918,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Luckycoin,LKY,2013-08-18,0.5401138801195913,-0.1979568047597255,-0.21694715097726794,-0.1436502261553041,-0.069535588639935,-0.069535588639935,-0.069535588639935,4.0,0.0
Anoncoin,ANC,2013-08-18,0.6168585061156331,-0.19796768642785953,-0.21399585374827623,-0.14438926218876225,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
XenCoin,XNC,2013-08-18,0.6936031321116749,-0.1980086567621147,-0.21718128896433192,-0.12277805573874448,0.7837310870855491,0.7837310870855491,0.7837310870855491,4.0,0.0
Bytecoin,BTE,2013-08-18,0.7703477581077167,-0.1980118364683119,-0.216303499918108,-0.14432119128341125,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Argentum,ARG,2013-08-18,0.8470923841037585,-0.19802348201926415,-0.21542050021988435,-0.14439224004805024,1.5994540290791117,1.5994540290791117,1.5994540290791117,4.0,1.0
BitBar,BTB,2013-08-18,0.9238370100998003,-0.19802977967811955,-0.09634254432731627,-0.14444304961575846,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
GlobalCoin,GLC,2013-08-18,1.0005816360958422,-0.19804202081457384,-0.2171529416118824,-0.14255474427655015,-0.07977478874864082,-0.07977478874864082,-0.07977478874864082,4.0,0.0
AlphaCoin,ALF,2013-08-18,1.077326262091884,-0.1980425424026845,-0.21714388069968632,-0.14297445109499948,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Krugercoin,KGC,2013-08-18,1.1540708880879258,-0.19804436753810245,-0.21714120509514306,-0.14312114652014507,-0.05076372177397435,-0.05076372177397435,-0.05076372177397435,4.0,1.0
Memecoin,MEM,2013-08-18,1.2308155140839676,-0.1980463096357028,-0.21717081746137284,-0.14080726859472717,-0.09172052220879758,-0.09172052220879758,-0.09172052220879758,4.0,1.0
CasinoCoin,CSC,2013-08-18,1.3075601400800094,-0.19805509328634205,-0.21703660552315965,-0.1441503308284431,-0.3596462583865996,-0.3596462583865996,-0.3596462583865996,4.0,0.0
NanoToken,NAN,2013-08-18,1.3843047660760512,-0.19805907685710078,-0.21679615250698617,-0.1443462060389481,-2.241952545037017,-2.241952545037017,-2.241952545037017,4.0,0.0
Nibble,NBL,2013-08-18,1.461049392072093,-0.19805916706090038,-0.21688445247680854,-0.14431813532627008,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
EZCoin,EZC,2013-08-18,1.5377940180681349,-0.19805976505064982,-0.21714568786222957,-0.14353600876940645,-0.09172052220879758,-0.09172052220879758,-0.09172052220879758,4.0,0.0
CraftCoin,CRC,2013-08-18,1.6145386440641767,-0.19806196418010355,-0.21462233676327516,-0.14443055040336422,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Spots,SPT,2013-08-18,1.6912832700602185,-0.19806397747013998,-0.21683038819738915,-0.14435726353599912,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
StableCoin,SBC,2013-08-18,1.7680278960562603,-0.19806433953198516,-0.21713519627968672,-0.1438537855097221,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Emerald,EMD,2013-08-18,1.8447725220523021,-0.19806604018081686,-0.2170575384892858,-0.14422869010527603,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Hypercoin,HYC,2013-08-18,1.921517148048344,-0.1980676307685466,-0.2168104592104537,-0.1443762746343115,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Doubloons,DBL,2013-08-18,1.9982617740443858,-0.19807040402336848,-0.2169070922075589,-0.14436768663615523,-0.09172052220879758,-0.09172052220879758,-0.09172052220879758,4.0,1.0
Elacoin,ELC,2013-08-18,2.0750064000404276,-0.1980783581641409,-0.21401292139451816,-0.14444075145802215,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Bitcoin,BTC,2013-08-25,-1.3785017697814543,6.111725222495108,5.912608449223309,-0.14291524225463853,-0.06782905528848404,-0.06782905528848404,-0.06782905528848404,4.0,1.0
Litecoin,LTC,2013-08-25,-1.3017571437854125,0.04046012411555246,-0.08699047816591407,-0.14172315622891749,-0.11049238907475824,-0.11049238907475824,-0.11049238907475824,4.0,0.0
XRP,XRP,2013-08-25,-1.2250125177893707,0.014377403347099095,-0.21688008516732898,0.8851691067738751,-0.06782905528848404,-0.06782905528848404,-0.06782905528848404,4.0,1.0
Namecoin,NMC,2013-08-25,-1.1482678917933289,-0.18054510846376212,-0.18635429866983008,-0.1435990372927947,-0.15315572286103243,-0.15315572286103243,-0.15315572286103243,4.0,0.0
Peercoin,PPC,2013-08-25,-1.071523265797287,-0.18236082640020893,-0.20836152253004875,-0.14179862799237689,0.5089792175019431,0.5089792175019431,0.5089792175019431,4.0,1.0
Feathercoin,FTC,2013-08-25,-0.9947786398012453,-0.18969152036156164,-0.2106254956050849,-0.14254357615184882,0.02432374568986823,0.02432374568986823,0.02432374568986823,4.0,0.0
Novacoin,NVC,2013-08-25,-0.9180340138052034,-0.19046324636894482,0.015626234915881002,-0.1443951143914654,0.15060721369723984,0.15060721369723984,0.15060721369723984,4.0,0.0
Primecoin,XPM,2013-08-25,-0.8412893878091616,-0.19230459834636124,-0.18014970727128304,-0.14421198519837458,-0.09513358891169951,-0.09513358891169951,-0.09513358891169951,4.0,0.0
Terracoin,TRC,2013-08-25,-0.7645447618131198,-0.19528768741955152,-0.20854223878437533,-0.14396319362192023,-0.06782905528848404,-0.06782905528848404,-0.06782905528848404,4.0,1.0
Infinitecoin,IFC,2013-08-25,-0.687800135817078,-0.1961470706388057,-0.21718620796037674,9.72602371236691,0.7461873533536276,0.7461873533536276,0.7461873533536276,4.0,0.0
Devcoin,DVC,2013-08-25,-0.6110555098210361,-0.19671203408800556,-0.21718349621258268,0.5341607969791046,-0.06782905528848404,-0.06782905528848404,-0.06782905528848404,4.0,0.0
Digitalcoin,DGC,2013-08-25,-0.5343108838249943,-0.1969763692435408,-0.2155314399204571,-0.14344937638812197,-0.19923212335020857,-0.19923212335020857,-0.19923212335020857,4.0,1.0
Freicoin,FRC,2013-08-25,-0.4575662578289525,-0.1971437202657057,-0.21676126423010922,-0.14115798563982973,0.031149879095672104,0.031149879095672104,0.031149879095672104,4.0,0.0
GoldCoin,GLC,2013-08-25,-0.3808216318329107,-0.19732546427024697,-0.21685849961472883,-0.1410066196206463,-1.183901867137417,-1.183901867137417,-1.183901867137417,4.0,0.0
WorldCoin,WDC,2013-08-25,-0.3040770058368688,-0.19757404025209763,-0.21685568847299488,-0.14215162396707653,0.568707884802727,0.568707884802727,0.568707884802727,4.0,0.0
Bullion,CBX,2013-08-25,-0.227332379840827,-0.19762124533406858,-0.2095261383912647,-0.14435390954269994,-0.07636172204573888,-0.07636172204573888,-0.07636172204573888,4.0,1.0
Megacoin,MEC,2013-08-25,-0.15058775384478518,-0.19765583069967022,-0.21688008516732898,-0.14236547221977486,0.16596601386029858,0.16596601386029858,0.16596601386029858,4.0,0.0
Yacoin,YAC,2013-08-25,-0.07384312784874336,-0.1976620065878485,-0.2163898421285085,-0.14365606452955096,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Ixcoin,IXC,2013-08-25,0.0029014981472984635,-0.1976677505574385,-0.21687381029738706,-0.14246363476791638,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Anoncoin,ANC,2013-08-25,0.07964612414334028,-0.19775865470538695,-0.20857235816009645,-0.14438750834540554,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Phoenixcoin,PXC,2013-08-25,0.1563907501393821,-0.1977858353007409,-0.2162161537285168,-0.14398633850676712,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Quark,QRK,2013-08-25,0.23313537613542393,-0.19779447794672406,-0.2171672533352459,-0.12205326130317348,0.5943058850744916,0.5943058850744916,0.5943058850744916,4.0,0.0
Fastcoin,FST,2013-08-25,0.30988000213146577,-0.19783453466697737,-0.21704795048801456,-0.1417621867175554,-0.13950345604942468,-0.13950345604942468,-0.13950345604942468,4.0,1.0
Mincoin,MNC,2013-08-25,0.3866246281275076,-0.19783481614201243,-0.21497975335516556,-0.144275573049895,-0.06782905528848404,-0.06782905528848404,-0.06782905528848404,4.0,1.0
BBQCoin,BQC,2013-08-25,0.4633692541235494,-0.19786221645886243,-0.2170773670783022,-0.14141579521358125,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
CHNCoin,CNC,2013-08-25,0.5401138801195913,-0.1979060807500622,-0.21680338115715922,-0.1437513806545891,-0.5149407933686376,-0.5149407933686376,-0.5149407933686376,4.0,1.0
Franko,FRK,2013-08-25,0.6168585061156331,-0.19794820917465855,-0.18650489554843558,-0.1444371178665067,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Luckycoin,LKY,2013-08-25,0.6936031321116749,-0.19796034652776787,-0.2169627126547239,-0.14361857505774245,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
EZCoin,EZC,2013-08-25,0.7703477581077167,-0.1979703075472504,-0.21701135544651345,-0.1434737214512755,0.04992174596163276,0.04992174596163276,0.04992174596163276,4.0,0.0
Memecoin,MEM,2013-08-25,0.8470923841037585,-0.19797063229873818,-0.2171430122576863,-0.14054847891267344,0.04821521261018179,0.04821521261018179,0.04821521261018179,4.0,1.0
XenCoin,XNC,2013-08-25,0.9238370100998003,-0.1979727103253613,-0.21717909526980023,-0.12198419804145899,-0.7299639956514595,-0.7299639956514595,-0.7299639956514595,4.0,0.0
Doubloons,DBL,2013-08-25,1.0005816360958422,-0.19799661709268568,-0.215574109036062,-0.14436260711490986,1.4305072272854658,1.4305072272854658,1.4305072272854658,4.0,1.0
GameCoin,GME,2013-08-25,1.077326262091884,-0.19800129691567442,-0.21716992391989315,-0.13697203211000689,0.8639381546037445,0.8639381546037445,0.8639381546037445,4.0,1.0
Bytecoin,BTE,2013-08-25,1.1540708880879258,-0.19801503153497846,-0.21634466306492683,-0.14432082252457676,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
BitBar,BTB,2013-08-25,1.2308155140839676,-0.1980271419961357,-0.09459060063953884,-0.14444302722682922,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Argentum,ARG,2013-08-25,1.3075601400800094,-0.1980292380991372,-0.2155866587759458,-0.14439224004805024,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
AlphaCoin,ALF,2013-08-25,1.3843047660760512,-0.1980415400986685,-0.2171462249910966,-0.14285195072718154,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
CasinoCoin,CSC,2013-08-25,1.461049392072093,-0.19805273792533212,-0.21703474816165685,-0.14413090513984111,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
GlobalCoin,GLC,2013-08-25,1.5377940180681349,-0.1980530352060675,-0.21716284084670273,-0.14245579837928454,-2.197582677899292,-2.197582677899292,-2.197582677899292,4.0,0.0
NanoToken,NAN,2013-08-25,1.6145386440641767,-0.19805878652196893,-0.2167917349985471,-0.1443462060389481,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
StableCoin,SBC,2013-08-25,1.6912832700602185,-0.1980590492527791,-0.21712525688569875,-0.14382144667693417,4.937433264517204,4.937433264517204,4.937433264517204,4.0,1.0
Nibble,NBL,2013-08-25,1.7680278960562603,-0.19806121374326144,-0.21691432085773193,-0.1443155210895328,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Spots,SPT,2013-08-25,1.8447725220523021,-0.1980617097305899,-0.2168799847694099,-0.14433228289065445,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
CraftCoin,CRC,2013-08-25,1.921517148048344,-0.1980627670206338,-0.21485726789389975,-0.14442973518294086,-0.29991759108581567,-0.29991759108581567,-0.29991759108581567,4.0,1.0
Emerald,EMD,2013-08-25,1.9982617740443858,-0.19806854638608792,-0.21708389294304178,-0.14420979516599652,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
Hypercoin,HYC,2013-08-25,2.0750064000404276,-0.1980688965602655,-0.21683831963299574,-0.1443762746343115,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,1.0
Elacoin,ELC,2013-08-25,2.1517510260364694,-0.1980767796866942,-0.21323282956334164,-0.14444074539984128,-0.07294865534283694,-0.07294865534283694,-0.07294865534283694,4.0,0.0
